frames:  1000, reward: -20.000000, loss: 0.000000, epsilon: 0.968855, episode:    1
frames: 1312000, reward: 18.600000, loss: 0.001693, epsilon: 0.050000, episode:  637
frames: 1313000, reward: 18.500000, loss: 0.000720, epsilon: 0.050000, episode:  638
frames: 1314000, reward: 18.500000, loss: 0.000417, epsilon: 0.050000, episode:  638
frames: 1315000, reward: 18.800000, loss: 0.000367, epsilon: 0.050000, episode:  639
frames: 1316000, reward: 18.800000, loss: 0.001091, epsilon: 0.050000, episode:  639
frames: 1317000, reward: 19.000000, loss: 0.000473, epsilon: 0.050000, episode:  640
frames: 1318000, reward: 19.000000, loss: 0.000170, epsilon: 0.050000, episode:  640
frames: 1319000, reward: 19.200000, loss: 0.000596, epsilon: 0.050000, episode:  641
frames: 1320000, reward: 19.200000, loss: 0.000261, epsilon: 0.050000, episode:  641
frames: 1321000, reward: 18.800000, loss: 0.000544, epsilon: 0.050000, episode:  642
frames: 1322000, reward: 18.800000, loss: 0.000605, epsilon: 0.050000, episode:  642
frames: 1323000, reward: 18.600000, loss: 0.000200, epsilon: 0.050000, episode:  643
frames: 1324000, reward: 18.600000, loss: 0.000231, epsilon: 0.050000, episode:  643
frames: 1325000, reward: 18.600000, loss: 0.000188, epsilon: 0.050000, episode:  643
frames: 1326000, reward: 18.500000, loss: 0.000327, epsilon: 0.050000, episode:  644
frames: 1327000, reward: 18.600000, loss: 0.000134, epsilon: 0.050000, episode:  645
frames: 1328000, reward: 18.600000, loss: 0.000444, epsilon: 0.050000, episode:  645
frames: 1329000, reward: 18.600000, loss: 0.000409, epsilon: 0.050000, episode:  646
frames: 1330000, reward: 18.600000, loss: 0.000259, epsilon: 0.050000, episode:  646
frames: 1331000, reward: 18.400000, loss: 0.000246, epsilon: 0.050000, episode:  647
frames: 1332000, reward: 18.400000, loss: 0.000594, epsilon: 0.050000, episode:  647
frames: 1333000, reward: 18.500000, loss: 0.000156, epsilon: 0.050000, episode:  648
frames: 1334000, reward: 18.500000, loss: 0.000256, epsilon: 0.050000, episode:  648
frames: 1335000, reward: 18.500000, loss: 0.000733, epsilon: 0.050000, episode:  648
frames: 1336000, reward: 18.300000, loss: 0.000328, epsilon: 0.050000, episode:  649
frames: 1337000, reward: 18.300000, loss: 0.000187, epsilon: 0.050000, episode:  649
frames: 1338000, reward: 17.900000, loss: 0.000541, epsilon: 0.050000, episode:  650
frames: 1339000, reward: 17.900000, loss: 0.000254, epsilon: 0.050000, episode:  650
frames: 1340000, reward: 17.800000, loss: 0.000346, epsilon: 0.050000, episode:  651
frames: 1341000, reward: 17.800000, loss: 0.000685, epsilon: 0.050000, episode:  651
frames: 1342000, reward: 17.900000, loss: 0.000501, epsilon: 0.050000, episode:  652
frames: 1343000, reward: 17.900000, loss: 0.004586, epsilon: 0.050000, episode:  652
frames: 1344000, reward: 18.100000, loss: 0.000388, epsilon: 0.050000, episode:  653
frames: 1345000, reward: 18.100000, loss: 0.000192, epsilon: 0.050000, episode:  653
frames: 1346000, reward: 17.700000, loss: 0.000929, epsilon: 0.050000, episode:  654
frames: 1347000, reward: 17.700000, loss: 0.000459, epsilon: 0.050000, episode:  654
frames: 1348000, reward: 17.700000, loss: 0.000509, epsilon: 0.050000, episode:  654
frames: 1349000, reward: 17.400000, loss: 0.000416, epsilon: 0.050000, episode:  655
frames: 1350000, reward: 17.400000, loss: 0.001447, epsilon: 0.050000, episode:  655
frames: 1351000, reward: 17.300000, loss: 0.000389, epsilon: 0.050000, episode:  656
frames: 1352000, reward: 17.400000, loss: 0.000727, epsilon: 0.050000, episode:  657
frames: 1353000, reward: 17.400000, loss: 0.000179, epsilon: 0.050000, episode:  657
frames: 1354000, reward: 17.400000, loss: 0.001940, epsilon: 0.050000, episode:  657
frames: 1355000, reward: 17.200000, loss: 0.001011, epsilon: 0.050000, episode:  658
frames: 1356000, reward: 17.400000, loss: 0.000386, epsilon: 0.050000, episode:  659
frames: 1357000, reward: 17.400000, loss: 0.000282, epsilon: 0.050000, episode:  659
frames: 1358000, reward: 17.500000, loss: 0.000318, epsilon: 0.050000, episode:  660
frames: 1359000, reward: 17.500000, loss: 0.000129, epsilon: 0.050000, episode:  660
frames: 1360000, reward: 17.500000, loss: 0.000301, epsilon: 0.050000, episode:  661
frames: 1361000, reward: 17.500000, loss: 0.000651, epsilon: 0.050000, episode:  661
frames: 1362000, reward: 17.400000, loss: 0.000331, epsilon: 0.050000, episode:  662
frames: 1363000, reward: 17.400000, loss: 0.000451, epsilon: 0.050000, episode:  662
frames: 1364000, reward: 17.200000, loss: 0.000163, epsilon: 0.050000, episode:  663
frames: 1365000, reward: 17.200000, loss: 0.000349, epsilon: 0.050000, episode:  663
frames: 1366000, reward: 17.700000, loss: 0.000221, epsilon: 0.050000, episode:  664
frames: 1367000, reward: 17.700000, loss: 0.000478, epsilon: 0.050000, episode:  664
frames: 1368000, reward: 17.700000, loss: 0.000288, epsilon: 0.050000, episode:  664
frames: 1369000, reward: 17.600000, loss: 0.000809, epsilon: 0.050000, episode:  665
frames: 1370000, reward: 17.600000, loss: 0.000277, epsilon: 0.050000, episode:  665
frames: 1371000, reward: 17.400000, loss: 0.000183, epsilon: 0.050000, episode:  666
frames: 1372000, reward: 17.400000, loss: 0.000633, epsilon: 0.050000, episode:  666
frames: 1373000, reward: 17.500000, loss: 0.000199, epsilon: 0.050000, episode:  667
frames: 1374000, reward: 17.900000, loss: 0.000457, epsilon: 0.050000, episode:  668
frames: 1375000, reward: 17.900000, loss: 0.000956, epsilon: 0.050000, episode:  668
frames: 1376000, reward: 18.000000, loss: 0.000399, epsilon: 0.050000, episode:  669
frames: 1377000, reward: 18.000000, loss: 0.000754, epsilon: 0.050000, episode:  669
frames: 1378000, reward: 18.200000, loss: 0.000194, epsilon: 0.050000, episode:  670
frames: 1379000, reward: 18.200000, loss: 0.000379, epsilon: 0.050000, episode:  670
frames: 1380000, reward: 18.400000, loss: 0.000405, epsilon: 0.050000, episode:  671
frames: 1381000, reward: 18.400000, loss: 0.000612, epsilon: 0.050000, episode:  671
frames: 1382000, reward: 18.500000, loss: 0.000272, epsilon: 0.050000, episode:  672
frames: 1383000, reward: 18.500000, loss: 0.000589, epsilon: 0.050000, episode:  672
frames: 1384000, reward: 18.600000, loss: 0.000284, epsilon: 0.050000, episode:  673
frames: 1385000, reward: 18.600000, loss: 0.000724, epsilon: 0.050000, episode:  673
frames: 1386000, reward: 18.500000, loss: 0.000475, epsilon: 0.050000, episode:  674
frames: 1387000, reward: 18.500000, loss: 0.000681, epsilon: 0.050000, episode:  674
frames: 1388000, reward: 18.700000, loss: 0.000351, epsilon: 0.050000, episode:  675
frames: 1389000, reward: 18.700000, loss: 0.000378, epsilon: 0.050000, episode:  675
frames: 1390000, reward: 18.700000, loss: 0.000452, epsilon: 0.050000, episode:  675
frames: 1391000, reward: 18.500000, loss: 0.000219, epsilon: 0.050000, episode:  676
frames: 1392000, reward: 18.500000, loss: 0.000136, epsilon: 0.050000, episode:  676
frames: 1393000, reward: 18.400000, loss: 0.001461, epsilon: 0.050000, episode:  677
frames: 1394000, reward: 18.400000, loss: 0.000122, epsilon: 0.050000, episode:  677
frames: 1395000, reward: 18.300000, loss: 0.000632, epsilon: 0.050000, episode:  678
frames: 1396000, reward: 18.100000, loss: 0.000480, epsilon: 0.050000, episode:  679
frames: 1397000, reward: 18.100000, loss: 0.002211, epsilon: 0.050000, episode:  679
frames: 1398000, reward: 18.100000, loss: 0.000349, epsilon: 0.050000, episode:  679
frames: 1399000, reward: 17.900000, loss: 0.000729, epsilon: 0.050000, episode:  680
frames: 1400000, reward: 17.900000, loss: 0.000255, epsilon: 0.050000, episode:  680
frames: 1401000, reward: 17.400000, loss: 0.000388, epsilon: 0.050000, episode:  681
frames: 1402000, reward: 17.400000, loss: 0.000127, epsilon: 0.050000, episode:  681
frames: 1403000, reward: 17.400000, loss: 0.000639, epsilon: 0.050000, episode:  682
frames: 1404000, reward: 17.400000, loss: 0.000330, epsilon: 0.050000, episode:  682
frames: 1405000, reward: 17.400000, loss: 0.000547, epsilon: 0.050000, episode:  683
frames: 1406000, reward: 17.400000, loss: 0.000405, epsilon: 0.050000, episode:  683
frames: 1407000, reward: 17.200000, loss: 0.001218, epsilon: 0.050000, episode:  684
frames: 1408000, reward: 17.200000, loss: 0.000663, epsilon: 0.050000, episode:  684
frames: 1409000, reward: 17.200000, loss: 0.000466, epsilon: 0.050000, episode:  685
frames: 1410000, reward: 17.200000, loss: 0.000601, epsilon: 0.050000, episode:  685
frames: 1411000, reward: 17.500000, loss: 0.000557, epsilon: 0.050000, episode:  686
frames: 1412000, reward: 17.700000, loss: 0.000122, epsilon: 0.050000, episode:  687
frames: 1413000, reward: 17.700000, loss: 0.000301, epsilon: 0.050000, episode:  687
frames: 1414000, reward: 17.400000, loss: 0.001260, epsilon: 0.050000, episode:  688
frames: 1415000, reward: 17.400000, loss: 0.000292, epsilon: 0.050000, episode:  688
frames: 1416000, reward: 17.300000, loss: 0.000319, epsilon: 0.050000, episode:  689
frames: 1417000, reward: 17.300000, loss: 0.000251, epsilon: 0.050000, episode:  689
frames: 1418000, reward: 17.300000, loss: 0.000101, epsilon: 0.050000, episode:  690
frames: 1419000, reward: 17.300000, loss: 0.000436, epsilon: 0.050000, episode:  690
frames: 1420000, reward: 17.600000, loss: 0.000389, epsilon: 0.050000, episode:  691
frames: 1421000, reward: 17.600000, loss: 0.000306, epsilon: 0.050000, episode:  691
frames: 1422000, reward: 17.900000, loss: 0.000465, epsilon: 0.050000, episode:  692
frames: 1423000, reward: 17.900000, loss: 0.000149, epsilon: 0.050000, episode:  692
frames: 1424000, reward: 17.600000, loss: 0.000121, epsilon: 0.050000, episode:  693
frames: 1425000, reward: 17.600000, loss: 0.000499, epsilon: 0.050000, episode:  693
frames: 1426000, reward: 18.100000, loss: 0.000268, epsilon: 0.050000, episode:  694
frames: 1427000, reward: 18.300000, loss: 0.001296, epsilon: 0.050000, episode:  695
frames: 1428000, reward: 18.300000, loss: 0.000272, epsilon: 0.050000, episode:  695
frames: 1429000, reward: 18.400000, loss: 0.000318, epsilon: 0.050000, episode:  696
frames: 1430000, reward: 18.400000, loss: 0.000252, epsilon: 0.050000, episode:  696
frames: 1431000, reward: 18.400000, loss: 0.000341, epsilon: 0.050000, episode:  696
frames: 1432000, reward: 17.700000, loss: 0.002504, epsilon: 0.050000, episode:  697
frames: 1433000, reward: 17.700000, loss: 0.000568, epsilon: 0.050000, episode:  697
frames: 1434000, reward: 18.000000, loss: 0.000197, epsilon: 0.050000, episode:  698
frames: 1435000, reward: 18.000000, loss: 0.000261, epsilon: 0.050000, episode:  698
frames: 1436000, reward: 18.200000, loss: 0.000836, epsilon: 0.050000, episode:  699
frames: 1437000, reward: 18.200000, loss: 0.000750, epsilon: 0.050000, episode:  699
frames: 1438000, reward: 18.300000, loss: 0.000335, epsilon: 0.050000, episode:  700
frames: 1439000, reward: 18.300000, loss: 0.000418, epsilon: 0.050000, episode:  700
frames: 1440000, reward: 18.400000, loss: 0.000286, epsilon: 0.050000, episode:  701
frames: 1441000, reward: 18.500000, loss: 0.000296, epsilon: 0.050000, episode:  702
frames: 1442000, reward: 18.500000, loss: 0.000848, epsilon: 0.050000, episode:  702
frames: 1443000, reward: 18.700000, loss: 0.000579, epsilon: 0.050000, episode:  703
frames: 1444000, reward: 18.700000, loss: 0.000338, epsilon: 0.050000, episode:  703
frames: 1445000, reward: 18.100000, loss: 0.000215, epsilon: 0.050000, episode:  704
frames: 1446000, reward: 18.100000, loss: 0.000206, epsilon: 0.050000, episode:  704
frames: 1447000, reward: 17.700000, loss: 0.000422, epsilon: 0.050000, episode:  705
frames: 1448000, reward: 17.700000, loss: 0.000261, epsilon: 0.050000, episode:  705
frames: 1449000, reward: 17.700000, loss: 0.000157, epsilon: 0.050000, episode:  705
frames: 1450000, reward: 17.100000, loss: 0.000194, epsilon: 0.050000, episode:  706
frames: 1451000, reward: 17.100000, loss: 0.000749, epsilon: 0.050000, episode:  706
frames: 1452000, reward: 17.700000, loss: 0.001259, epsilon: 0.050000, episode:  707
frames: 1453000, reward: 17.700000, loss: 0.000248, epsilon: 0.050000, episode:  707
frames: 1454000, reward: 17.800000, loss: 0.001455, epsilon: 0.050000, episode:  708
frames: 1455000, reward: 17.800000, loss: 0.000222, epsilon: 0.050000, episode:  708
frames: 1456000, reward: 17.500000, loss: 0.000182, epsilon: 0.050000, episode:  709
frames: 1457000, reward: 17.500000, loss: 0.000277, epsilon: 0.050000, episode:  709
frames: 1458000, reward: 17.000000, loss: 0.000526, epsilon: 0.050000, episode:  710
frames: 1459000, reward: 17.000000, loss: 0.001322, epsilon: 0.050000, episode:  710
frames: 1460000, reward: 17.000000, loss: 0.000269, epsilon: 0.050000, episode:  711
frames: 1461000, reward: 17.000000, loss: 0.000703, epsilon: 0.050000, episode:  711
frames: 1462000, reward: 16.800000, loss: 0.000667, epsilon: 0.050000, episode:  712
frames: 1463000, reward: 16.800000, loss: 0.000216, epsilon: 0.050000, episode:  712
frames: 1464000, reward: 16.800000, loss: 0.000720, epsilon: 0.050000, episode:  713
frames: 1465000, reward: 16.800000, loss: 0.000523, epsilon: 0.050000, episode:  713
frames: 1466000, reward: 17.000000, loss: 0.000332, epsilon: 0.050000, episode:  714
frames: 1467000, reward: 17.000000, loss: 0.001134, epsilon: 0.050000, episode:  714
frames: 1468000, reward: 17.200000, loss: 0.002188, epsilon: 0.050000, episode:  715
frames: 1469000, reward: 17.200000, loss: 0.000156, epsilon: 0.050000, episode:  715
frames: 1470000, reward: 17.600000, loss: 0.000243, epsilon: 0.050000, episode:  716
frames: 1471000, reward: 17.600000, loss: 0.000328, epsilon: 0.050000, episode:  716
frames: 1472000, reward: 17.600000, loss: 0.000335, epsilon: 0.050000, episode:  717
frames: 1473000, reward: 17.600000, loss: 0.000321, epsilon: 0.050000, episode:  717
frames: 1474000, reward: 17.400000, loss: 0.000246, epsilon: 0.050000, episode:  718
frames: 1475000, reward: 17.400000, loss: 0.001232, epsilon: 0.050000, episode:  718
frames: 1476000, reward: 17.200000, loss: 0.000232, epsilon: 0.050000, episode:  719
frames: 1477000, reward: 17.200000, loss: 0.000159, epsilon: 0.050000, episode:  719
frames: 1478000, reward: 17.600000, loss: 0.000333, epsilon: 0.050000, episode:  720
frames: 1479000, reward: 17.600000, loss: 0.000573, epsilon: 0.050000, episode:  720
frames: 1480000, reward: 17.600000, loss: 0.000366, epsilon: 0.050000, episode:  721
frames: 1481000, reward: 17.600000, loss: 0.001535, epsilon: 0.050000, episode:  721
frames: 1482000, reward: 17.600000, loss: 0.000153, epsilon: 0.050000, episode:  722
frames: 1483000, reward: 17.600000, loss: 0.000315, epsilon: 0.050000, episode:  722
frames: 1484000, reward: 17.800000, loss: 0.000435, epsilon: 0.050000, episode:  723
frames: 1485000, reward: 17.800000, loss: 0.000283, epsilon: 0.050000, episode:  723
frames: 1486000, reward: 18.000000, loss: 0.000573, epsilon: 0.050000, episode:  724
frames: 1487000, reward: 18.000000, loss: 0.000480, epsilon: 0.050000, episode:  724
frames: 1488000, reward: 17.900000, loss: 0.001014, epsilon: 0.050000, episode:  725
frames: 1489000, reward: 17.900000, loss: 0.000206, epsilon: 0.050000, episode:  725
frames: 1490000, reward: 18.200000, loss: 0.000332, epsilon: 0.050000, episode:  726
frames: 1491000, reward: 18.200000, loss: 0.000306, epsilon: 0.050000, episode:  726
frames: 1492000, reward: 17.900000, loss: 0.000092, epsilon: 0.050000, episode:  727
frames: 1493000, reward: 17.900000, loss: 0.000316, epsilon: 0.050000, episode:  727
frames: 1494000, reward: 17.600000, loss: 0.000241, epsilon: 0.050000, episode:  728
frames: 1495000, reward: 17.600000, loss: 0.000229, epsilon: 0.050000, episode:  728
frames: 1496000, reward: 18.200000, loss: 0.000217, epsilon: 0.050000, episode:  729
frames: 1497000, reward: 18.200000, loss: 0.000290, epsilon: 0.050000, episode:  729
frames: 1498000, reward: 18.200000, loss: 0.000282, epsilon: 0.050000, episode:  730
frames: 1499000, reward: 18.200000, loss: 0.000274, epsilon: 0.050000, episode:  730
frames: 1500000, reward: 18.100000, loss: 0.000205, epsilon: 0.050000, episode:  731
frames: 1501000, reward: 18.100000, loss: 0.000196, epsilon: 0.050000, episode:  732
frames: 1502000, reward: 18.100000, loss: 0.000227, epsilon: 0.050000, episode:  732
frames: 1503000, reward: 18.100000, loss: 0.000277, epsilon: 0.050000, episode:  733
frames: 1504000, reward: 18.100000, loss: 0.001028, epsilon: 0.050000, episode:  733
frames: 1505000, reward: 18.200000, loss: 0.000453, epsilon: 0.050000, episode:  734
frames: 1506000, reward: 18.200000, loss: 0.000725, epsilon: 0.050000, episode:  734
frames: 1507000, reward: 18.400000, loss: 0.000131, epsilon: 0.050000, episode:  735
frames: 1508000, reward: 18.400000, loss: 0.000274, epsilon: 0.050000, episode:  736
frames: 1509000, reward: 18.400000, loss: 0.000408, epsilon: 0.050000, episode:  736
frames: 1510000, reward: 18.500000, loss: 0.000525, epsilon: 0.050000, episode:  737
frames: 1511000, reward: 18.500000, loss: 0.000262, epsilon: 0.050000, episode:  737
frames: 1512000, reward: 19.000000, loss: 0.000288, epsilon: 0.050000, episode:  738
frames: 1513000, reward: 19.000000, loss: 0.000160, epsilon: 0.050000, episode:  738
frames: 1514000, reward: 18.800000, loss: 0.000532, epsilon: 0.050000, episode:  739
frames: 1515000, reward: 18.800000, loss: 0.000164, epsilon: 0.050000, episode:  739
frames: 1516000, reward: 18.800000, loss: 0.000214, epsilon: 0.050000, episode:  740
frames: 1517000, reward: 18.800000, loss: 0.000349, epsilon: 0.050000, episode:  740
frames: 1518000, reward: 19.000000, loss: 0.000334, epsilon: 0.050000, episode:  741
frames: 1519000, reward: 19.000000, loss: 0.000770, epsilon: 0.050000, episode:  741
frames: 1520000, reward: 18.800000, loss: 0.001246, epsilon: 0.050000, episode:  742
frames: 1521000, reward: 18.800000, loss: 0.000145, epsilon: 0.050000, episode:  742
frames: 1522000, reward: 18.700000, loss: 0.001112, epsilon: 0.050000, episode:  743
frames: 1523000, reward: 18.700000, loss: 0.000101, epsilon: 0.050000, episode:  743
frames: 1524000, reward: 18.700000, loss: 0.000432, epsilon: 0.050000, episode:  744
frames: 1525000, reward: 18.700000, loss: 0.000227, epsilon: 0.050000, episode:  744
frames: 1526000, reward: 18.600000, loss: 0.000350, epsilon: 0.050000, episode:  745
frames: 1527000, reward: 18.600000, loss: 0.000137, epsilon: 0.050000, episode:  745
frames: 1528000, reward: 18.600000, loss: 0.000186, epsilon: 0.050000, episode:  746
frames: 1529000, reward: 18.900000, loss: 0.000444, epsilon: 0.050000, episode:  747
frames: 1530000, reward: 18.900000, loss: 0.000144, epsilon: 0.050000, episode:  747
frames: 1531000, reward: 18.900000, loss: 0.000314, epsilon: 0.050000, episode:  748
frames: 1532000, reward: 18.900000, loss: 0.000180, epsilon: 0.050000, episode:  748
frames: 1533000, reward: 18.900000, loss: 0.000647, epsilon: 0.050000, episode:  748
frames: 1534000, reward: 18.700000, loss: 0.000558, epsilon: 0.050000, episode:  749
frames: 1535000, reward: 18.700000, loss: 0.000321, epsilon: 0.050000, episode:  749
frames: 1536000, reward: 18.600000, loss: 0.000212, epsilon: 0.050000, episode:  750
frames: 1537000, reward: 18.600000, loss: 0.000492, epsilon: 0.050000, episode:  750
frames: 1538000, reward: 18.500000, loss: 0.000493, epsilon: 0.050000, episode:  751
frames: 1539000, reward: 18.500000, loss: 0.002085, epsilon: 0.050000, episode:  751
frames: 1540000, reward: 18.700000, loss: 0.000406, epsilon: 0.050000, episode:  752
frames: 1541000, reward: 18.700000, loss: 0.000322, epsilon: 0.050000, episode:  752
frames: 1542000, reward: 18.300000, loss: 0.000169, epsilon: 0.050000, episode:  753
frames: 1543000, reward: 18.300000, loss: 0.000538, epsilon: 0.050000, episode:  754
frames: 1544000, reward: 18.300000, loss: 0.000301, epsilon: 0.050000, episode:  754
frames: 1545000, reward: 18.500000, loss: 0.000686, epsilon: 0.050000, episode:  755
frames: 1546000, reward: 18.500000, loss: 0.000143, epsilon: 0.050000, episode:  755
frames: 1547000, reward: 18.300000, loss: 0.000649, epsilon: 0.050000, episode:  756
frames: 1548000, reward: 18.300000, loss: 0.000275, epsilon: 0.050000, episode:  756
frames: 1549000, reward: 18.100000, loss: 0.001072, epsilon: 0.050000, episode:  757
frames: 1550000, reward: 18.100000, loss: 0.000648, epsilon: 0.050000, episode:  757
frames: 1551000, reward: 18.100000, loss: 0.000106, epsilon: 0.050000, episode:  758
frames: 1552000, reward: 18.100000, loss: 0.000113, epsilon: 0.050000, episode:  758
frames: 1553000, reward: 18.300000, loss: 0.000556, epsilon: 0.050000, episode:  759
frames: 1554000, reward: 18.300000, loss: 0.000201, epsilon: 0.050000, episode:  759
frames: 1555000, reward: 18.600000, loss: 0.003844, epsilon: 0.050000, episode:  760
frames: 1556000, reward: 18.600000, loss: 0.000688, epsilon: 0.050000, episode:  760
frames: 1557000, reward: 18.600000, loss: 0.000158, epsilon: 0.050000, episode:  761
frames: 1558000, reward: 18.600000, loss: 0.000369, epsilon: 0.050000, episode:  761
frames: 1559000, reward: 18.500000, loss: 0.000287, epsilon: 0.050000, episode:  762
frames: 1560000, reward: 18.500000, loss: 0.000139, epsilon: 0.050000, episode:  762
frames: 1561000, reward: 18.700000, loss: 0.000382, epsilon: 0.050000, episode:  763
frames: 1562000, reward: 18.700000, loss: 0.000382, epsilon: 0.050000, episode:  763
frames: 1563000, reward: 18.200000, loss: 0.000222, epsilon: 0.050000, episode:  764
frames: 1564000, reward: 18.200000, loss: 0.000318, epsilon: 0.050000, episode:  764
frames: 1565000, reward: 18.200000, loss: 0.000458, epsilon: 0.050000, episode:  765
frames: 1566000, reward: 18.200000, loss: 0.000142, epsilon: 0.050000, episode:  765
frames: 1567000, reward: 18.200000, loss: 0.000117, epsilon: 0.050000, episode:  766
frames: 1568000, reward: 18.300000, loss: 0.000772, epsilon: 0.050000, episode:  767
frames: 1569000, reward: 18.300000, loss: 0.000281, epsilon: 0.050000, episode:  767
frames: 1570000, reward: 18.200000, loss: 0.000354, epsilon: 0.050000, episode:  768
frames: 1571000, reward: 18.200000, loss: 0.000354, epsilon: 0.050000, episode:  768
frames: 1572000, reward: 18.100000, loss: 0.000295, epsilon: 0.050000, episode:  769
frames: 1573000, reward: 18.100000, loss: 0.002328, epsilon: 0.050000, episode:  769
frames: 1574000, reward: 18.200000, loss: 0.000320, epsilon: 0.050000, episode:  770
frames: 1575000, reward: 18.200000, loss: 0.000257, epsilon: 0.050000, episode:  770
frames: 1576000, reward: 18.200000, loss: 0.000178, epsilon: 0.050000, episode:  771
frames: 1577000, reward: 18.200000, loss: 0.000282, epsilon: 0.050000, episode:  771
frames: 1578000, reward: 18.400000, loss: 0.000608, epsilon: 0.050000, episode:  772
frames: 1579000, reward: 18.400000, loss: 0.000508, epsilon: 0.050000, episode:  772
frames: 1580000, reward: 18.400000, loss: 0.000117, epsilon: 0.050000, episode:  773
frames: 1581000, reward: 18.400000, loss: 0.000214, epsilon: 0.050000, episode:  773
frames: 1582000, reward: 18.600000, loss: 0.000310, epsilon: 0.050000, episode:  774
frames: 1583000, reward: 18.600000, loss: 0.000157, epsilon: 0.050000, episode:  774
frames: 1584000, reward: 18.500000, loss: 0.000108, epsilon: 0.050000, episode:  775
frames: 1585000, reward: 18.500000, loss: 0.000448, epsilon: 0.050000, episode:  775
frames: 1586000, reward: 18.600000, loss: 0.000253, epsilon: 0.050000, episode:  776
frames: 1587000, reward: 18.600000, loss: 0.000261, epsilon: 0.050000, episode:  777
frames: 1588000, reward: 18.600000, loss: 0.000650, epsilon: 0.050000, episode:  777
frames: 1589000, reward: 18.700000, loss: 0.000913, epsilon: 0.050000, episode:  778
frames: 1590000, reward: 18.700000, loss: 0.008911, epsilon: 0.050000, episode:  778
frames: 1591000, reward: 18.800000, loss: 0.000144, epsilon: 0.050000, episode:  779
frames: 1592000, reward: 18.800000, loss: 0.000116, epsilon: 0.050000, episode:  779
frames: 1593000, reward: 18.600000, loss: 0.000178, epsilon: 0.050000, episode:  780
frames: 1594000, reward: 18.600000, loss: 0.000255, epsilon: 0.050000, episode:  780
frames: 1595000, reward: 18.700000, loss: 0.000473, epsilon: 0.050000, episode:  781
frames: 1596000, reward: 18.700000, loss: 0.000333, epsilon: 0.050000, episode:  781
frames: 1597000, reward: 18.300000, loss: 0.000251, epsilon: 0.050000, episode:  782
frames: 1598000, reward: 18.300000, loss: 0.001714, epsilon: 0.050000, episode:  782
frames: 1599000, reward: 18.200000, loss: 0.000594, epsilon: 0.050000, episode:  783
frames: 1600000, reward: 18.200000, loss: 0.000182, epsilon: 0.050000, episode:  783
frames: 1601000, reward: 18.400000, loss: 0.000169, epsilon: 0.050000, episode:  784
frames: 1602000, reward: 18.400000, loss: 0.000353, epsilon: 0.050000, episode:  784
frames: 1603000, reward: 18.400000, loss: 0.001881, epsilon: 0.050000, episode:  785
frames: 1604000, reward: 18.400000, loss: 0.000276, epsilon: 0.050000, episode:  785
frames: 1605000, reward: 18.300000, loss: 0.000476, epsilon: 0.050000, episode:  786
frames: 1606000, reward: 18.300000, loss: 0.000461, epsilon: 0.050000, episode:  786
frames: 1607000, reward: 18.200000, loss: 0.000240, epsilon: 0.050000, episode:  787
frames: 1608000, reward: 18.200000, loss: 0.000897, epsilon: 0.050000, episode:  787
frames: 1609000, reward: 18.000000, loss: 0.000161, epsilon: 0.050000, episode:  788
frames: 1610000, reward: 18.000000, loss: 0.000201, epsilon: 0.050000, episode:  788
frames: 1611000, reward: 18.200000, loss: 0.000419, epsilon: 0.050000, episode:  789
frames: 1612000, reward: 18.200000, loss: 0.000256, epsilon: 0.050000, episode:  789
frames: 1613000, reward: 18.100000, loss: 0.000114, epsilon: 0.050000, episode:  790
frames: 1614000, reward: 18.100000, loss: 0.000142, epsilon: 0.050000, episode:  790
frames: 1615000, reward: 18.100000, loss: 0.000135, epsilon: 0.050000, episode:  791
frames: 1616000, reward: 18.100000, loss: 0.000165, epsilon: 0.050000, episode:  791
frames: 1617000, reward: 18.300000, loss: 0.000214, epsilon: 0.050000, episode:  792
frames: 1618000, reward: 18.700000, loss: 0.000241, epsilon: 0.050000, episode:  793
frames: 1619000, reward: 18.700000, loss: 0.000383, epsilon: 0.050000, episode:  793
frames: 1620000, reward: 18.800000, loss: 0.000412, epsilon: 0.050000, episode:  794
frames: 1621000, reward: 18.800000, loss: 0.000125, epsilon: 0.050000, episode:  794
frames: 1622000, reward: 18.600000, loss: 0.000229, epsilon: 0.050000, episode:  795
frames: 1623000, reward: 18.600000, loss: 0.000340, epsilon: 0.050000, episode:  795
frames: 1624000, reward: 18.700000, loss: 0.000345, epsilon: 0.050000, episode:  796
frames: 1625000, reward: 18.700000, loss: 0.000155, epsilon: 0.050000, episode:  796
frames: 1626000, reward: 18.500000, loss: 0.000109, epsilon: 0.050000, episode:  797
frames: 1627000, reward: 18.500000, loss: 0.000202, epsilon: 0.050000, episode:  797
frames: 1628000, reward: 18.800000, loss: 0.000527, epsilon: 0.050000, episode:  798
frames: 1629000, reward: 18.800000, loss: 0.000273, epsilon: 0.050000, episode:  798
frames: 1630000, reward: 18.400000, loss: 0.000229, epsilon: 0.050000, episode:  799
frames: 1631000, reward: 18.400000, loss: 0.000173, epsilon: 0.050000, episode:  799
frames: 1632000, reward: 18.300000, loss: 0.000370, epsilon: 0.050000, episode:  800
frames: 1633000, reward: 18.300000, loss: 0.000868, epsilon: 0.050000, episode:  800
frames: 1634000, reward: 18.000000, loss: 0.000763, epsilon: 0.050000, episode:  801
frames: 1635000, reward: 18.000000, loss: 0.000276, epsilon: 0.050000, episode:  801
